id,zip,primary_city,state,county,timezone,latitude,longitude,country,estimated_population
393,1515,East Brookfield,MA,Worcester County,America/New_York,42.22,-72.04,US,1985
394,1516,Douglas,MA,Worcester County,America/New_York,42.05,-71.73,US,7565
395,1517,East Princeton,MA,Worcester County,America/New_York,42.46,-71.89,US,0
396,1518,Fiskdale,MA,Worcester County,America/New_York,42.12,-72.11,US,2639
397,1519,Grafton,MA,Worcester County,America/New_York,42.2,-71.68,US,6093
398,1520,Holden,MA,Worcester County,America/New_York,42.35,-71.85,US,12865
399,1521,Holland,MA,Hampden County,America/New_York,42.05,-72.15,US,2069
400,1522,Jefferson,MA,Worcester County,America/New_York,42.38,-71.87,US,2984
401,1523,Lancaster,MA,Worcester County,America/New_York,42.45,-71.66,US,4777
402,1524,Leicester,MA,Worcester County,America/New_York,42.25,-71.9,US,5678
403,1525,Linwood,MA,Worcester County,America/New_York,42.05,-71.64,US,677
404,1526,Manchaug,MA,Worcester County,America/New_York,42.12,-71.76,US,475
405,1527,Millbury,MA,Worcester County,America/New_York,42.19,-71.76,US,11467
406,1529,Millville,MA,Worcester County,America/New_York,42.03,-71.58,US,2734
407,1531,New Braintree,MA,Worcester County,America/New_York,42.31,-72.13,US,865
408,1532,Northborough,MA,Worcester County,America/New_York,42.31,-71.64,US,13113
409,1534,Northbridge,MA,Worcester County,America/New_York,42.15,-71.65,US,4939
410,1535,North Brookfield,MA,Worcester County,America/New_York,42.27,-72.08,US,3925
411,1536,North Grafton,MA,Worcester County,America/New_York,42.23,-71.69,US,5828
412,1537,North Oxford,MA,Worcester County,America/New_York,42.16,-71.88,US,1951
413,1538,North Uxbridge,MA,Worcester County,America/New_York,42.05,-71.64,US,491
414,1540,Oxford,MA,Worcester County,America/New_York,42.11,-71.87,US,9660
415,1541,Princeton,MA,Worcester County,America/New_York,42.45,-71.86,US,3224
416,1542,Rochdale,MA,Worcester County,America/New_York,42.2,-71.9,US,1907
417,1543,Rutland,MA,Worcester County,America/New_York,42.36,-71.95,US,6893
418,1545,Shrewsbury,MA,Worcester County,America/New_York,42.3,-71.71,US,30759
419,1546,Shrewsbury,MA,Worcester County,America/New_York,42.3,-71.71,US,0
420,1550,Southbridge,MA,Worcester County,America/New_York,42.08,-72.03,US,13355
421,1560,South Grafton,MA,Worcester County,America/New_York,42.17,-71.68,US,3675
422,1561,South Lancaster,MA,Worcester County,America/New_York,42.43,-71.69,US,925
423,1562,Spencer,MA,Worcester County,America/New_York,42.24,-71.99,US,9747
424,1564,Sterling,MA,Worcester County,America/New_York,42.43,-71.75,US,7104
425,1566,Sturbridge,MA,Worcester County,America/New_York,42.09,-72.06,US,5934
426,1568,Upton,MA,Worcester County,America/New_York,42.17,-71.61,US,6440
427,1569,Uxbridge,MA,Worcester County,America/New_York,42.08,-71.6,US,11159
428,1570,Webster,MA,Worcester County,America/New_York,42.04,-71.87,US,13308
429,1571,Dudley,MA,Worcester County,America/New_York,42.05,-71.93,US,9200
430,1580,Westborough,MA,Worcester County,America/New_York,42.26,-71.61,US,0
431,1581,Westborough,MA,Worcester County,America/New_York,42.26,-71.61,US,16691
432,1582,Westborough,MA,Worcester County,America/New_York,42.26,-71.61,US,0
433,1583,West Boylston,MA,Worcester County,America/New_York,42.36,-71.78,US,5947
434,1585,West Brookfield,MA,Worcester County,America/New_York,42.23,-72.14,US,3585
435,1586,West Millbury,MA,Worcester County,America/New_York,42.19,-71.76,US,0
436,1588,Whitinsville,MA,Worcester County,America/New_York,42.11,-71.67,US,7937
437,1590,Sutton,MA,Worcester County,America/New_York,42.15,-71.76,US,7702
438,1601,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,0
439,1602,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,18196
440,1603,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,14610
441,1604,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,26294
442,1605,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,18175
443,1606,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,16439
444,1607,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,6146
445,1608,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,2396
446,1609,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,11815
447,1610,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,12571
448,1611,Cherry Valley,MA,Worcester County,America/New_York,42.23,-71.87,US,1777
449,1612,Paxton,MA,Worcester County,America/New_York,42.31,-71.93,US,3934
450,1613,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,1083
451,1614,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,0
452,1615,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,0
453,1653,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,0
454,1654,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,0
455,1655,Worcester,MA,Worcester County,America/New_York,42.26,-71.8,US,0
456,1701,Framingham,MA,Middlesex County,America/New_York,42.3,-71.43,US,27821
457,1702,Framingham,MA,Middlesex County,America/New_York,42.3,-71.43,US,23402
458,1703,Framingham,MA,Middlesex County,America/New_York,42.3,-71.43,US,0
459,1704,Framingham,MA,Middlesex County,America/New_York,42.3,-71.43,US,0
460,1705,Framingham,MA,Middlesex County,America/New_York,42.3,-71.43,US,0
461,1718,Village Of Nagog Woods,MA,Middlesex County,America/New_York,42.51,-71.41,US,580
462,1719,Boxborough,MA,Middlesex County,America/New_York,42.5,-71.5,US,4749
463,1720,Acton,MA,Middlesex County,America/New_York,42.48,-71.46,US,19114
464,1721,Ashland,MA,Middlesex County,America/New_York,42.25,-71.46,US,14769
465,1730,Bedford,MA,Middlesex County,America/New_York,42.48,-71.26,US,11940
466,1731,Hanscom Afb,MA,Middlesex County,America/New_York,42.46,-71.28,US,1343
467,1740,Bolton,MA,Worcester County,America/New_York,42.43,-71.6,US,4456
468,1741,Carlisle,MA,Middlesex County,America/New_York,42.53,-71.35,US,4692
469,1742,Concord,MA,Middlesex County,America/New_York,42.45,-71.35,US,15042
470,1745,Fayville,MA,Worcester County,America/New_York,42.29,-71.5,US,430
471,1746,Holliston,MA,Middlesex County,America/New_York,42.2,-71.43,US,12696
472,1747,Hopedale,MA,Worcester County,America/New_York,42.12,-71.54,US,5323
473,1748,Hopkinton,MA,Middlesex County,America/New_York,42.22,-71.52,US,13078
474,1749,Hudson,MA,Middlesex County,America/New_York,42.39,-71.56,US,16503
475,1752,Marlborough,MA,Middlesex County,America/New_York,42.34,-71.54,US,31660
476,1754,Maynard,MA,Middlesex County,America/New_York,42.42,-71.45,US,8873
477,1756,Mendon,MA,Worcester County,America/New_York,42.1,-71.55,US,5234
478,1757,Milford,MA,Worcester County,America/New_York,42.14,-71.51,US,22801
479,1760,Natick,MA,Middlesex County,America/New_York,42.28,-71.35,US,28611
480,1770,Sherborn,MA,Middlesex County,America/New_York,42.23,-71.36,US,3937
481,1772,Southborough,MA,Worcester County,America/New_York,42.3,-71.51,US,8678
482,1773,Lincoln,MA,Middlesex County,America/New_York,42.41,-71.3,US,4870
483,1775,Stow,MA,Middlesex County,America/New_York,42.43,-71.5,US,6132
484,1776,Sudbury,MA,Middlesex County,America/New_York,42.36,-71.4,US,16252
485,1778,Wayland,MA,Middlesex County,America/New_York,42.36,-71.36,US,12273
486,1784,Woodville,MA,Middlesex County,America/New_York,42.23,-71.55,US,0
487,1801,Woburn,MA,Middlesex County,America/New_York,42.48,-71.15,US,33608
488,1803,Burlington,MA,Middlesex County,America/New_York,42.5,-71.2,US,22104
489,1805,Burlington,MA,Middlesex County,America/New_York,42.5,-71.2,US,0
490,1806,Woburn,MA,Middlesex County,America/New_York,42.47,-71.15,US,0
491,1807,Woburn,MA,Middlesex County,America/New_York,42.48,-71.15,US,0
492,1808,Woburn,MA,Middlesex County,America/New_York,42.5,-71.12,US,0
493,1810,Andover,MA,Essex County,America/New_York,42.65,-71.14,US,30346
494,1812,Andover,MA,Essex County,America/New_York,42.65,-71.14,US,0
495,1813,Woburn,MA,Middlesex County,America/New_York,42.48,-71.15,US,0
496,1815,Woburn,MA,Middlesex County,America/New_York,42.48,-71.15,US,0
497,1821,Billerica,MA,Middlesex County,America/New_York,42.55,-71.26,US,26961
498,1822,Billerica,MA,Middlesex County,America/New_York,42.55,-71.26,US,0
499,1824,Chelmsford,MA,Middlesex County,America/New_York,42.59,-71.36,US,23196
500,1826,Dracut,MA,Middlesex County,America/New_York,42.66,-71.3,US,26388
501,1827,Dunstable,MA,Middlesex County,America/New_York,42.66,-71.48,US,2850
502,1830,Haverhill,MA,Essex County,America/New_York,42.78,-71.08,US,19190
503,1831,Haverhill,MA,Essex County,America/New_York,42.78,-71.08,US,632
504,1832,Haverhill,MA,Essex County,America/New_York,42.78,-71.08,US,17585
505,1833,Georgetown,MA,Essex County,America/New_York,42.73,-70.98,US,7314
506,1834,Groveland,MA,Essex County,America/New_York,42.75,-71.03,US,5915
507,1835,Haverhill,MA,Essex County,America/New_York,42.78,-71.08,US,11875
508,1840,Lawrence,MA,Essex County,America/New_York,42.7,-71.16,US,3383
509,1841,Lawrence,MA,Essex County,America/New_York,42.7,-71.16,US,33432
510,1842,Lawrence,MA,Essex County,America/New_York,42.7,-71.16,US,1174
511,1843,Lawrence,MA,Essex County,America/New_York,42.7,-71.16,US,18352
512,1844,Methuen,MA,Essex County,America/New_York,42.71,-71.18,US,40836
513,1845,North Andover,MA,Essex County,America/New_York,42.7,-71.11,US,24329
514,1850,Lowell,MA,Middlesex County,America/New_York,42.63,-71.32,US,11001
515,1851,Lowell,MA,Middlesex County,America/New_York,42.63,-71.32,US,23694
516,1852,Lowell,MA,Middlesex County,America/New_York,42.63,-71.32,US,23950
517,1853,Lowell,MA,Middlesex County,America/New_York,42.63,-71.32,US,1292
518,1854,Lowell,MA,Middlesex County,America/New_York,42.63,-71.32,US,17446
519,1860,Merrimac,MA,Essex County,America/New_York,42.83,-71,US,5611
520,1862,North Billerica,MA,Middlesex County,America/New_York,42.57,-71.29,US,8263
521,1863,North Chelmsford,MA,Middlesex County,America/New_York,42.63,-71.39,US,7753
522,1864,North Reading,MA,Middlesex County,America/New_York,42.56,-71.06,US,13411
523,1865,Nutting Lake,MA,Middlesex County,America/New_York,42.54,-71.25,US,0
524,1866,Pinehurst,MA,Middlesex County,America/New_York,42.53,-71.23,US,0
525,1867,Reading,MA,Middlesex County,America/New_York,42.53,-71.1,US,21499
526,1876,Tewksbury,MA,Middlesex County,America/New_York,42.61,-71.23,US,25645
527,1879,Tyngsboro,MA,Middlesex County,America/New_York,42.68,-71.41,US,10293
528,1880,Wakefield,MA,Middlesex County,America/New_York,42.5,-71.06,US,22162
529,1885,West Boxford,MA,Essex County,America/New_York,42.67,-71.03,US,0
530,1886,Westford,MA,Middlesex County,America/New_York,42.58,-71.43,US,20376
531,1887,Wilmington,MA,Middlesex County,America/New_York,42.55,-71.16,US,20129
532,1888,Woburn,MA,Middlesex County,America/New_York,42.48,-71.15,US,0
533,1889,North Reading,MA,Middlesex County,America/New_York,42.56,-71.06,US,0
534,1890,Winchester,MA,Middlesex County,America/New_York,42.45,-71.14,US,19213
535,1899,Andover,MA,Essex County,America/New_York,42.65,-71.14,US,0
536,1901,Lynn,MA,Essex County,America/New_York,42.47,-70.96,US,1155
537,1902,Lynn,MA,Essex County,America/New_York,42.47,-70.96,US,30268
538,1903,Lynn,MA,Essex County,America/New_York,42.47,-70.96,US,851
539,1904,Lynn,MA,Essex County,America/New_York,42.47,-70.96,US,15967
540,1905,Lynn,MA,Essex County,America/New_York,42.47,-70.96,US,18244
541,1906,Saugus,MA,Essex County,America/New_York,42.46,-71.01,US,23413
542,1907,Swampscott,MA,Essex County,America/New_York,42.46,-70.89,US,12470
543,1908,Nahant,MA,Essex County,America/New_York,42.42,-70.92,US,3119
544,1910,Lynn,MA,Essex County,America/New_York,42.47,-70.96,US,0
545,1913,Amesbury,MA,Essex County,America/New_York,42.85,-70.92,US,14037
546,1915,Beverly,MA,Essex County,America/New_York,42.55,-70.84,US,31324
547,1921,Boxford,MA,Essex County,America/New_York,42.67,-70.98,US,7331
548,1922,Byfield,MA,Essex County,America/New_York,42.75,-70.93,US,2848
549,1923,Danvers,MA,Essex County,America/New_York,42.57,-70.95,US,23360
550,1929,Essex,MA,Essex County,America/New_York,42.63,-70.77,US,2928
551,1930,Gloucester,MA,Essex County,America/New_York,42.62,-70.66,US,23856
552,1931,Gloucester,MA,Essex County,America/New_York,42.62,-70.66,US,442
553,1936,Hamilton,MA,Essex County,America/New_York,42.61,-70.86,US,0
554,1937,Hathorne,MA,Essex County,America/New_York,42.57,-70.95,US,0
555,1938,Ipswich,MA,Essex County,America/New_York,42.67,-70.83,US,11683
556,1940,Lynnfield,MA,Essex County,America/New_York,42.53,-71.04,US,10993
557,1944,Manchester,MA,Essex County,America/New_York,42.56,-70.76,US,4620
558,1945,Marblehead,MA,Essex County,America/New_York,42.5,-70.85,US,18127
559,1949,Middleton,MA,Essex County,America/New_York,42.6,-71.01,US,6965
560,1950,Newburyport,MA,Essex County,America/New_York,42.81,-70.88,US,15198
561,1951,Newbury,MA,Essex County,America/New_York,42.8,-71,US,3207
562,1952,Salisbury,MA,Essex County,America/New_York,42.83,-70.84,US,6787
563,1960,Peabody,MA,Essex County,America/New_York,42.53,-70.97,US,43688
564,1961,Peabody,MA,Essex County,America/New_York,42.53,-70.97,US,0
565,1965,Prides Crossing,MA,Essex County,America/New_York,42.56,-70.86,US,0
566,1966,Rockport,MA,Essex County,America/New_York,42.64,-70.61,US,6287
567,1969,Rowley,MA,Essex County,America/New_York,42.71,-70.87,US,5259
568,1970,Salem,MA,Essex County,America/New_York,42.51,-70.9,US,32194
569,1971,Salem,MA,Essex County,America/New_York,42.51,-70.89,US,0
570,1982,South Hamilton,MA,Essex County,America/New_York,42.62,-70.86,US,6501
571,1983,Topsfield,MA,Essex County,America/New_York,42.63,-70.95,US,5449
572,1984,Wenham,MA,Essex County,America/New_York,42.6,-70.88,US,3350
573,1985,West Newbury,MA,Essex County,America/New_York,42.8,-71,US,3927
574,2018,Accord,MA,Plymouth County,America/New_York,42.17,-70.88,US,0
575,2019,Bellingham,MA,Norfolk County,America/New_York,42.09,-71.47,US,14707
576,2020,Brant Rock,MA,Plymouth County,America/New_York,42.08,-70.64,US,661
577,2021,Canton,MA,Norfolk County,America/New_York,42.15,-71.13,US,18954
578,2025,Cohasset,MA,Norfolk County,America/New_York,42.23,-70.8,US,6515
579,2026,Dedham,MA,Norfolk County,America/New_York,42.24,-71.17,US,20528
580,2027,Dedham,MA,Norfolk County,America/New_York,42.24,-71.17,US,0
581,2030,Dover,MA,Norfolk County,America/New_York,42.24,-71.27,US,5123
582,2031,East Mansfield,MA,Bristol County,America/New_York,42.02,-71.17,US,0
583,2032,East Walpole,MA,Norfolk County,America/New_York,42.15,-71.21,US,3705
584,2035,Foxboro,MA,Norfolk County,America/New_York,42.06,-71.24,US,14783
585,2038,Franklin,MA,Norfolk County,America/New_York,42.08,-71.38,US,27220
586,2040,Greenbush,MA,Plymouth County,America/New_York,42.19,-70.76,US,0
587,2041,Green Harbor,MA,Plymouth County,America/New_York,42.1,-70.71,US,770
588,2043,Hingham,MA,Plymouth County,America/New_York,42.23,-70.88,US,19512
589,2044,Hingham,MA,Plymouth County,America/New_York,42.23,-70.88,US,0
590,2045,Hull,MA,Plymouth County,America/New_York,42.3,-70.9,US,8990
591,2047,Humarock,MA,Plymouth County,America/New_York,42.19,-70.76,US,595
592,2048,Mansfield,MA,Bristol County,America/New_York,42.02,-71.21,US,20294
593,2050,Marshfield,MA,Plymouth County,America/New_York,42.09,-70.7,US,19432
594,2051,Marshfield Hills,MA,Plymouth County,America/New_York,42.15,-70.73,US,661
595,2052,Medfield,MA,Norfolk County,America/New_York,42.18,-71.3,US,11150
596,2053,Medway,MA,Norfolk County,America/New_York,42.13,-71.4,US,11358
597,2054,Millis,MA,Norfolk County,America/New_York,42.16,-71.35,US,7110
598,2055,Minot,MA,Plymouth County,America/New_York,42.19,-70.76,US,0
599,2056,Norfolk,MA,Norfolk County,America/New_York,42.11,-71.31,US,8410
600,2059,North Marshfield,MA,Plymouth County,America/New_York,42.1,-70.71,US,0
601,2060,North Scituate,MA,Plymouth County,America/New_York,42.21,-70.76,US,0
602,2061,Norwell,MA,Plymouth County,America/New_York,42.16,-70.78,US,9372
603,2062,Norwood,MA,Norfolk County,America/New_York,42.18,-71.19,US,24326
604,2065,Ocean Bluff,MA,Plymouth County,America/New_York,42.1,-70.71,US,388
605,2066,Scituate,MA,Plymouth County,America/New_York,42.18,-70.73,US,14992
606,2067,Sharon,MA,Norfolk County,America/New_York,42.11,-71.18,US,16154
607,2070,Sheldonville,MA,Norfolk County,America/New_York,42.05,-71.35,US,0
608,2071,South Walpole,MA,Norfolk County,America/New_York,42.09,-71.27,US,934
609,2072,Stoughton,MA,Norfolk County,America/New_York,42.11,-71.1,US,23389
610,2081,Walpole,MA,Norfolk County,America/New_York,42.13,-71.24,US,16471
611,2090,Westwood,MA,Norfolk County,America/New_York,42.21,-71.21,US,13095
612,2093,Wrentham,MA,Norfolk County,America/New_York,42.06,-71.33,US,9499
613,2108,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,3312
614,2109,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,4145
615,2110,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,4313
616,2111,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,4467
617,2112,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,417
618,2113,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,4799
619,2114,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,8116
620,2115,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,9923
621,2116,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,13687
622,2117,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,396
623,2118,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,16795
624,2119,Roxbury,MA,Suffolk County,America/New_York,42.35,-71.06,US,17302
625,2120,Roxbury Crossing,MA,Suffolk County,America/New_York,42.35,-71.06,US,7048
626,2121,Dorchester,MA,Suffolk County,America/New_York,42.35,-71.06,US,16415
627,2122,Dorchester,MA,Suffolk County,America/New_York,42.35,-71.06,US,16592
628,2123,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,359
629,2124,Dorchester Center,MA,Suffolk County,America/New_York,42.35,-71.06,US,33570
630,2125,Dorchester,MA,Suffolk County,America/New_York,42.35,-71.06,US,22994
631,2126,Mattapan,MA,Suffolk County,America/New_York,42.26,-71.1,US,19266
632,2127,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,24051
633,2128,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,27419
634,2129,Charlestown,MA,Suffolk County,America/New_York,42.38,-71.06,US,13311
635,2130,Jamaica Plain,MA,Suffolk County,America/New_York,42.3,-71.11,US,27060
636,2131,Roslindale,MA,Suffolk County,America/New_York,42.28,-71.13,US,23881
637,2132,West Roxbury,MA,Suffolk County,America/New_York,42.28,-71.16,US,21756
638,2133,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,0
639,2134,Allston,MA,Suffolk County,America/New_York,42.35,-71.13,US,12051
640,2135,Brighton,MA,Suffolk County,America/New_York,42.35,-71.15,US,27370
641,2136,Hyde Park,MA,Suffolk County,America/New_York,42.26,-71.11,US,23209
642,2137,Readville,MA,Suffolk County,America/New_York,42.25,-71.12,US,0
643,2138,Cambridge,MA,Middlesex County,America/New_York,42.37,-71.11,US,21578
644,2139,Cambridge,MA,Middlesex County,America/New_York,42.37,-71.11,US,25969
645,2140,Cambridge,MA,Middlesex County,America/New_York,42.37,-71.11,US,14277
646,2141,Cambridge,MA,Middlesex County,America/New_York,42.37,-71.11,US,8418
647,2142,Cambridge,MA,Middlesex County,America/New_York,42.37,-71.11,US,2011
648,2143,Somerville,MA,Middlesex County,America/New_York,42.39,-71.1,US,18622
649,2144,Somerville,MA,Middlesex County,America/New_York,42.39,-71.1,US,18051
650,2145,Somerville,MA,Middlesex County,America/New_York,42.39,-71.1,US,18704
651,2148,Malden,MA,Middlesex County,America/New_York,42.43,-71.05,US,47104
652,2149,Everett,MA,Middlesex County,America/New_York,42.4,-71.05,US,30367
653,2150,Chelsea,MA,Suffolk County,America/New_York,42.39,-71.03,US,23718
654,2151,Revere,MA,Suffolk County,America/New_York,42.41,-70.99,US,38954
655,2152,Winthrop,MA,Suffolk County,America/New_York,42.37,-70.98,US,14181
656,2153,Medford,MA,Middlesex County,America/New_York,42.42,-71.1,US,0
657,2155,Medford,MA,Middlesex County,America/New_York,42.42,-71.1,US,44783
658,2156,West Medford,MA,Middlesex County,America/New_York,42.42,-71.13,US,0
659,2163,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,723
660,2169,Quincy,MA,Norfolk County,America/New_York,42.26,-71,US,43214
661,2170,Quincy,MA,Norfolk County,America/New_York,42.26,-71,US,16193
662,2171,Quincy,MA,Norfolk County,America/New_York,42.26,-71,US,15503
663,2176,Melrose,MA,Middlesex County,America/New_York,42.45,-71.05,US,23311
664,2180,Stoneham,MA,Middlesex County,America/New_York,42.47,-71.09,US,19086
665,2184,Braintree,MA,Norfolk County,America/New_York,42.2,-71,US,30406
666,2185,Braintree,MA,Norfolk County,America/New_York,42.2,-71,US,0
667,2186,Milton,MA,Norfolk County,America/New_York,42.24,-71.08,US,22628
668,2187,Milton Village,MA,Norfolk County,America/New_York,42.26,-71.08,US,0
669,2188,Weymouth,MA,Norfolk County,America/New_York,42.2,-70.94,US,12116
670,2189,East Weymouth,MA,Norfolk County,America/New_York,42.2,-70.94,US,11769
671,2190,South Weymouth,MA,Norfolk County,America/New_York,42.2,-70.94,US,13851
672,2191,North Weymouth,MA,Norfolk County,America/New_York,42.2,-70.94,US,7287
673,2196,Boston,MA,Suffolk County,America/New_York,42.35,-71.06,US,780
